curpusID,text,product,years,productID
景区评论-1236,阳江海陵岛的十里银难沙子很细，海滩很长海宽阔，四周是保利集团开发的各式海景房，景色很美，很漂亮！可惜我们来的2天正好遇到寒潮南下，海边风大浪急，连续3天是阴天，没看到蓝天碧海的美景，更别说看日出日落了，只好寄希望于下次再来时了。,十里银滩,2018,ID158
景区评论-1238,庙还在修建中。从右边走上山，大概半个小时上到半山腰有几块石头那很多雾水，然后再从右边的小路上去，上到一半竹林很难走容易打滑，小朋友的就不要再上去了,平云山,2019,ID159
景区评论-1245,现在过去是装修期，还是很好的。值得去,大仁山风景区,2019,ID160
景区评论-1249,这个很快，一提交就确认订单了。客服很负责任，下这个订单前也在另一家下了单，等了很久都没确认，我就取消了那个订单改在这定。客服看到了,天龙顶国家山地公园,2019,ID161
景区评论-1253,环境还挺不错的，离海边也很近。里面有一些地方还在施工改造中，不影响泡温泉。池子挺多的,蓝月湾温泉,2019,ID162
景区评论-1263,特呈岛如今大变化，门票方面：现场购票50元一张，携程购票最低可达35元，网络购票40元，但必须提前一个小时购票，学生票/1.2m-1.5m儿童/老人均享受现场购票25元优惠。游船30分钟一班，约可以乘坐近百余人/次，岛上有酒店，淡季约130元一晚，旺季则double价格，有当地的小吃在岛上，可以租赁自行车骑游，有单人车，双人车，家庭车，四人车等，价格约为25-100元等，可骑游2小时左右，岛上有两个村庄，可以享受温泉（晚上），建议游玩时间2小时（不包含乘船排队），如遇恶劣天气，则会根据航班减少船次。,特呈岛,2019,ID163
景区评论-1273,去海陵岛值得去地方之一！湿地里有各种小动物！红色螃蟹特别多，还有跳跳鱼，海陆通杀！过到老鼠岛那，退潮了还可以抓各种海上生物，寄居蟹，小生蚝，扇贝,海陵岛红树林国家湿地公园,2019,ID164
景区评论-1276,冼夫人，在岭南的历史上相当的有名，自古时候百越的女首长，著名的女英雄，所以基本上在南方这边都有很多的冼太庙存在。 高州的这个钱太庙是位于岛上面的，风光宜人，里面并不算是特别的大比较安静的一个地方，这也是典型的岭南风格建筑。,中华第一冼太庙,2019,ID165
景区评论-1277,这里的玻璃观光栈道超漂亮的，原始森林空气特别好。,谢鞋山,2019,ID166
景区评论-1278,值得一看，南海舰队湛江基地，沿江一至八号码头，看到坦克登陆舰，大型补给舰，导弹驱逐舰，导弹护卫舰等等，上了一堂国防教育课。还有湛江港矿砂装卸码头，粮食装卸码头，油码头。还有两个岛屿和雄伟的跨江大桥。唯一欠缺是市区缺乏直达码头的公交车，建议开通与市中心和湖光岩联通的公交车。,湛江红嘴鸥游船,2019,ID167
景区评论-1290,地方小，门票又贵，螺岗小区最坑的,螺岗岭,2019,ID168
景区评论-1313,去的时候是国庆节后，不收费，也没太多游乐项目，不过景色很美景区很悠闲,旺同公园,2019,ID169
景区评论-1317,温泉度假村环境不错，水质很好。,黎村温泉,2019,ID170
景区评论-1330,房子，设备，沙滩，都是比较新的。来海陵岛就不用再在大角湾那边挤了。不过这边配套等确实还需要加强啊。还有住了一晚几栋大楼居然超负荷停电几个小时，好在海风还凉爽，真是难忘的一个五一假期哦,敏捷欢乐黄金海岸,2019,ID171
景区评论-1332,离高州市区有些距离，靠近高州水库。可想到这片现在只是长坡镇下辖的一个村庄，在古时候曾是电白郡、粤西政治经济文化中心高州府的治所。不过目前，只剩下一座不久前重修的西城门，“城内”除了还遗存着密集的房屋，几乎没有留下多少痕迹了。倒是村落中心有座冼太庙很具规模，并号称是中华第一冼太庙。来到这里，有种莫名的沧桑感。,长坡旧城,2019,ID172
景区评论-1355,大通街是赤坎老城核心街道，也曾经是湛江商贸最发达的地域之一。赤坎区原是只是个海边的古商小埠，早在宋代就已成雏形。自从清康熙年解间除长达200余年的海禁后，海运商贸迅速发展。闽浙、广潮、琼崖商户纷纷从海上到赤坎经商，高雷一带商人也从陆路接踵而至贸易，赤坎逐渐形成了繁荣的商埠。,大通街,2019,ID173
景区评论-1361,很刺激，非常好玩，也非常安全，并有表演和异国风味，期待下次再来,鼎龙湾德萨斯水世界,2019,ID174
景区评论-1366,白水瀑布位于阳江阳春市八甲镇10多公里外的崇山峻岭中。瀑布垂直落差达255米，犹如一匹长长的白练，飘挂在高山林海当中。从上往下数，飞泻而下的瀑布，迭叠成了13个层次，因此又被称为“十三迭”。瀑布泻下的深潭叫响水潭，传说响水潭在晴天时突然发出一种响声，则即将放晴。 在下游还有这种玩意鸭，钓螃蟹,白水瀑布,2019,ID175
景区评论-1372,潮州柘林风吹岭是个值得去游玩的地方啊！风吹岭，岭高面海，一年四季，风声飒飒，故名曰风吹岭。站在岭顶往东眺望，沧海万顷，水天浩渺，闽粤的高峰岛屿如泥牛入海，甚为壮观,潮州风吹岭石刻群,2019,ID176
景区评论-1376,【景色】 宝光塔俗称“粉塔”，位于高州城西鉴江边上，该塔具有较高的历史、科研和艺术价值，是广东省文物保护单位。四百多年来，宝光塔步履蹒跚，经历了风风雨雨，尘埃洗去，向我们讲述过去的故事。,高州市宝光塔,2019,ID177
景区评论-1378,环城有三塔，北曰艮塔，东曰文光，西南曰宝光。外形似笔杆，塔刹似笔锋，故称文笔塔。 塔为八角七层楼阁式砖塔，文光塔具有一定的历史、科学和艺术价值，现为高州市（县级）文物保护单位。地址文笔路少年宫附近,文光塔,2019,ID178
景区评论-1379,高州观山，虽是一座小山丘，却有悠久历史，是高州市名山之一。 观山寺是以道教为主体的宗教群体建筑。在中国历史上，林林总总的宗教信仰和民间信仰名目繁多，结构复杂。代表着相应宗教信仰的宗教建筑也遍布各地，其中佛教和道教尤为突出。观山寺是属于道教的群体建筑。包括潘仙殿、观山寺、玉泉寺等。 悠悠小路走过去到达高州革命烈士陵园，该陵园总进深90.5米，面阔25.4米，共分陵门、陵碑、陵墓三个区。 陵门区有三拱牌坊一座，总宽9.4米。牌坊上方的牌额上，制作有“烈士陵园”四字。在牌坊后方，建有台阶45级，与陵碑区相连。,高州观山,2019,ID179
景区评论-1382,景色超赞，安全做得很足，还有免费救生衣冲浪，门票稍贵，停车外面要20元,南海1号一号银滩（十里银滩）,2019,ID180
景区评论-1385,鼎龙湾国际海洋度假区的海非常美，直接面向南海，一望无际，沙滩也很美，景区正在开发中，特别大，吃喝玩乐都齐全，性价比高，是度假的胜地。,鼎龙湾欢乐海岸,2019,ID181
景区评论-1399,湛江鼎龙湾度假村是新开发的，所以现人还不多，环境得漂亮，有得长很漂亮的沙滩，水上乐乐园！,鼎龙湾高尔夫度假村,2019,ID182
景区评论-1400,值得一去 不错景色美 有山 有水 还有海鲜,晏镜岭,2019,ID183
景区评论-1410,茂名坐拥5.3公里生态海岸线，不仅是夏日出游的绝佳目的地，更是不可多得的恋爱宝地，甜蜜七夕是时候安排上了！ 这里堪称国内私藏的“小巴厘岛”，人少景美，好玩的地方多到爆炸，阳光、白沙、椰树、大海....美照称霸朋友圈。 沙滩贴心备有巴厘岛式的草伞与躺椅、秋千，身后便是高耸的椰林，在躺椅上悠然闲坐，赏壮丽海景，共享幸福时光。 巨大的Love地标，强烈安利同心桥与灯光长廊，与爱人携手走过，诉说彼此间的甜蜜悄悄话，嘻嘻，身为单身汪的我真的一点都不羡慕，一点都不！ 走过同心桥，还有同心池，浪漫从来也不嫌少，使劲拍照留念就对了，幸福得冒泡泡！洁白沙滩，浪漫海岸，巴厘情调，如此美醉人的温德姆酒店，叫人如何不心生欢喜？,茂名森林公园,2019,ID184
景区评论-1435,免费门票，真好，早上还看到有渔民拉大网，便宜海鲜 哈哈,吴阳金海岸沙滩,2019,ID185
景区评论-1487,好好好好好,湛江梵高星空艺术馆,2019,ID186
景区评论-1491,还算可以，缺点是项目少了点。,田园寨,2019,ID187
景区评论-1517,湖光岩风景区位于湛江市区西南部约19公里处，是著名的湖光岩火山口风景区。湖光岩大约形成于20万年前，是我国现存的三座火山湖之一，也是世界上除德国的Manderscheid之外仅存的玛珥湖。这里的地质特征兼有海岸地貌、构造地质地貌等多种地质遗迹，自然风光极好。 湖光岩为中国玛珥湖的典型代表，湖底的沉积物真实的记录了十多万年以来古气候、古环境的变化情况，蕴藏着丰富的热带亚热带气候环境的变化的信息，被专家们誉为“天然环境变迁年鉴”。湖光岩为火山垣环抱，湖水清澈如镜，湖四周悬崖陡壁，火山岩层理、韵律清楚。 公园内古树难天，古藤缭绕，植被茂盛，有一片高密度空气负离子区，堪称“天然氧气吧”，人在湖滨漫步，倍感心旷神怡。园区历史悠久，早在隋朝时期，佛教僧人就依岩而建楞严寺、白衣庵等古刹，宋朝丞相李纲题写的摩崖石刻“湖光岩”存留至今。,湖光岩,2019,ID188
景区评论-1567,阳江闸坡大角湾距离广州不远，自驾游开车过去，很方便，在海边住宿一晚，玩耍的时间比较充裕……蓝天白云，阳光海滩，休闲度假不错的选择……,闸坡大角湾,2020,ID189
景区评论-1605,三官山是值得去的地方。风景优美期待下次,三官山,2020,ID190
景区评论-1627,城内部构造： 茂德公古城，集旅游度假与购物娱乐于一城，业态分布齐全，设有电影院、儿童游乐、购物广场、特色食街、中西餐、精品店、客栈、茶楼、咖啡屋、清吧酒廊、本土特色和民俗特色工艺坊等。不过现在人非常非常的少。别样风情的古街，月照楼阁，琴声悠扬，身在其中，如穿越时空，飞越红尘，带给人们购物休闲娱乐穿越时空的感受。在这里我还看到了很多的菠萝蜜让我大开眼界，从此也知道原来菠萝蜜是在树上。,茂德公古城,2020,ID191
景区评论-1634,2020.4.18去的莲花湖庄园当时全票为39元，因时间问题无法把所有玩遍。很值得去,信宜莲花湖庄园,2020,ID192
景区评论-1709,一直没来过逛一逛，冷清冷清，周末特价也没什么人去玩，确实也不好玩，天气凉些摘水果还不错,螺岗小镇,2020,ID193
景区评论-1720,感觉还不错去两次景色不错，,阳光玫瑰生态园,2020,ID194
景区评论-1722,路过的，河粉还不错，小镇路挺方便。,马踏镇,2020,ID195
景区评论-1768,如果和你的意中人意外被困孤岛，自己种粮，每天这样的风景你还愿意离开吗？,青州岛,2020,ID196
景区评论-1775,这个博物馆也叫南海一号博物馆，是宋朝时期的商船沉没，而后期被整体打捞上岸，对船按照原貌进行了修复，另外船里运送的货物也从海底打捞上岸，有大量的瓷器，足以证明这些物品是出口海外，我国早己开通海上丝绸之路，实现了国际化贸易。 参观博物馆可以提前在网上购票，博物馆外有一大片沙滩，可以玩沙。,广东海上丝绸之路博物馆,2020,ID197
