语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
餐饮评论-1679,真的 不错 超好 下次 还要 订 蛋糕 你家 强烈推荐 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID679,0.030303030303030304,125,375.06060606060606,0.0012615874383261607,餐饮评论-1679 真的 不错 超好 下次 还要 订 蛋糕 你家 强烈推荐 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1323,好 好吃 一下子 几个 小朋友 吃 光光 以后 这訂 蛋糕 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID323,0.030303030303030304,125,375.06060606060606,0.0012615874383261607,餐饮评论-1323 好 好吃 一下子 几个 小朋友 吃 光光 以后 这訂 蛋糕 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-2079,分量 足 好吃 好看 水果 有点 酸 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID1079,0.030303030303030304,125,375.06060606060606,0.0012615874383261607,餐饮评论-2079 分量 足 好吃 好看 水果 有点 酸 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1405,忘记 外形 好看 好吃 家里人 说 好吃 以后 家人 生日 买 蛋糕 选约 磅 圆,清香面包店（车田街店）,2018,ID405,0.02857142857142857,125,375.0571428571429,0.001261575789184889,餐饮评论-1405 忘记 外形 好看 好吃 家里人 说 好吃 以后 家人 生日 买 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1360,写 饭 饭 生日快乐 写 周 生日快乐 赶工 蛋糕 做 随便 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID360,0.027777777777777776,125,375.05555555555554,0.001261570449995139,餐饮评论-1360 写 饭 饭 生日快乐 写 周 生日快乐 赶工 蛋糕 做 随便 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1971,次 宿舍 生日 这家 里面 订 蛋糕 建议 冰冻 过后 吃水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID971,0.02631578947368421,125,375.05263157894734,0.0012615606146456002,餐饮评论-1971 次 宿舍 生日 这家 里面 订 蛋糕 建议 冰冻 过后 吃水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1559,蛋糕 做 不错 味道 好 奶油 稍微 有点 太甜 不错 动物 奶油 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID559,0.025,125,375.05,0.0012615517628310154,餐饮评论-1559 蛋糕 做 不错 味道 好 奶油 稍微 有点 太甜 不错 动物 奶油 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1330,老板 好人 虽不 在家 老妈子 送上 蛋糕 帮忙 送上门 辛苦 老妈 喜欢 开心 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID330,0.024390243902439025,125,375.0487804878049,0.001261547660770598,餐饮评论-1330 老板 好人 虽不 在家 老妈子 送上 蛋糕 帮忙 送上门 辛苦 老妈 喜欢 开心 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1535,熟客 光顾 这家 店 听 家里人 说 蛋糕 味道 赞 下次 回老家 试试 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID535,0.022727272727272728,125,375.04545454545456,0.001261536473333096,餐饮评论-1535 熟客 光顾 这家 店 听 家里人 说 蛋糕 味道 赞 下次 回老家 试试 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1260,真心 不错 次 我家 人 喜欢 每次 订 蛋糕 老板 主动 问 有没有 图案 祝福语 一百分 有时候 太 理解 同一 时间段 蛋糕 挺 难能 理解 喜欢 人 这次 他家 店 蛋糕 知道 本来 他家 店里 很忙 简单 老板 说 几句 打搅 挺 忙 祝 店家 生意兴隆 点赞 新鲜 水果 蛋糕 约 磅 圆形,清香面包店（车田街店）,2018,ID260,0.022388059701492536,125,375.04477611940297,0.001261534191318481,餐饮评论-1260 真心 不错 次 我家 人 喜欢 每次 订 蛋糕 老板 主动 问 有没有 图案 祝福语 一百分 有时候 太 理解 同一 时间段 蛋糕 挺 难能 理解 喜欢 人 这次 他家 店 蛋糕 知道 本来 他家 店里 很忙 简单 老板 说 几句 打搅 挺 忙 祝 店家 生意兴隆 点赞 新鲜 水果 蛋糕 约 磅 圆形,特色餐饮
餐饮评论-1256,好 送 样子 好看 奶油 感觉 每口 感觉 吃 奶油 吃 几口 腻 榴莲 千层 蛋糕 约 磅 圆,清香面包店（车田街店）,2018,ID256,0.022222222222222223,125,375.0444444444444,0.0012615330756668916,餐饮评论-1256 好 送 样子 好看 奶油 感觉 每口 感觉 吃 奶油 吃 几口 腻 榴莲 千层 蛋糕 约 磅 圆,特色餐饮
餐饮评论-1550,蛋糕 很棒 好吃 大人 过去 一堆 熊 孩子 手 挖来 吃 不好意思 放 照片 强烈推荐 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID550,0.0196078431372549,125,375.03921568627453,0.0012615154877477163,餐饮评论-1550 蛋糕 很棒 好吃 大人 过去 一堆 熊 孩子 手 挖来 吃 不好意思 放 照片 强烈推荐 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1625,很漂亮 蛋糕 小朋友 好 喜欢 蛋糕 味道 不错 没想到 价钱 买到 棒 蛋糕 送货上门 老板 肯定 大帅 锅 以后 蛋糕 家 蛋糕 选约 磅 圆,清香面包店（车田街店）,2018,ID625,0.017857142857142856,125,375.0357142857143,0.0012615037101232685,餐饮评论-1625 很漂亮 蛋糕 小朋友 好 喜欢 蛋糕 味道 不错 没想到 价钱 买到 棒 蛋糕 送货上门 老板 肯定 大帅 锅 以后 蛋糕 家 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1178,哈哈哈 蛋糕 真的 不错 老板 人 挺 好 学生 机会 拿个 蛋糕 老板 送 过来 看图 真的 不错 下次 还要 这家 订 蛋糕 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID178,0.015625,125,375.03125,0.0012614886936520976,餐饮评论-1178 哈哈哈 蛋糕 真的 不错 老板 人 挺 好 学生 机会 拿个 蛋糕 老板 送 过来 看图 真的 不错 下次 还要 这家 订 蛋糕 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1902,棒 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2019,ID902,0.0,125,375.0,0.0012613835783539015,餐饮评论-1902 棒 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1558,请问 蛋糕 生日快乐 四个 字 太差 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID558,0.0,125,375.0,0.0012613835783539015,餐饮评论-1558 请问 蛋糕 生日快乐 四个 字 太差 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1618,不错 订 这家 蛋糕 磅 水果 夹心 蛋糕 份,清香面包店（车田街店）,2018,ID618,0.0,125,375.0,0.0012613835783539015,餐饮评论-1618 不错 订 这家 蛋糕 磅 水果 夹心 蛋糕 份,特色餐饮
餐饮评论-1786,不错 物有所值 蛋糕 选约 磅 圆,清香面包店（车田街店）,2019,ID786,0.0,125,375.0,0.0012613835783539015,餐饮评论-1786 不错 物有所值 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1233,不错 一如 既往 好 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID233,0.0,125,375.0,0.0012613835783539015,餐饮评论-1233 不错 一如 既往 好 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1763,蛋糕 挺好吃 味道 不错 分量 足 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID763,0.0,125,375.0,0.0012613835783539015,餐饮评论-1763 蛋糕 挺好吃 味道 不错 分量 足 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1531,水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID531,0.0,125,375.0,0.0012613835783539015,餐饮评论-1531 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1699,挺 好 味道 不贵 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID699,0.0,125,375.0,0.0012613835783539015,餐饮评论-1699 挺 好 味道 不贵 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-2042,蛋糕 临时 店家 加 当时 店家 考虑 直接 答应 味道 好 实属 水果 夹心 蛋糕 约 英寸 方形,清香面包店（车田街店）,2019,ID1042,0.0,125,375.0,0.0012613835783539015,餐饮评论-2042 蛋糕 临时 店家 加 当时 店家 考虑 直接 答应 味道 好 实属 水果 夹心 蛋糕 约 英寸 方形,特色餐饮
餐饮评论-1526,抱 尝试 心态 吃 一口 后 耶 发现 不错 两天 蛋糕 家 买 比较 款 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID526,0.0,125,375.0,0.0012613835783539015,餐饮评论-1526 抱 尝试 心态 吃 一口 后 耶 发现 不错 两天 蛋糕 家 买 比较 款 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-2159,味道 不错 水果 比较 酸 以后 还会 光顾 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID1159,0.0,125,375.0,0.0012613835783539015,餐饮评论-2159 味道 不错 水果 比较 酸 以后 还会 光顾 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-2031,每次 回去 给家 过生日 这定 蛋糕 栗蓉 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2019,ID1031,0.0,125,375.0,0.0012613835783539015,餐饮评论-2031 每次 回去 给家 过生日 这定 蛋糕 栗蓉 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1732,不错 味道好 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2019,ID732,0.0,125,375.0,0.0012613835783539015,餐饮评论-1732 不错 味道好 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1673,好 蛋糕 选约 磅 圆,清香面包店（车田街店）,2018,ID673,0.0,125,375.0,0.0012613835783539015,餐饮评论-1673 好 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1760,口味 清香 松软 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID760,0.0,125,375.0,0.0012613835783539015,餐饮评论-1760 口味 清香 松软 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1636,挺大 八个 勉强 吃 完 送来 时 蛋糕 融化 水果 忌廉 夹心 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID636,0.0,125,375.0,0.0012613835783539015,餐饮评论-1636 挺大 八个 勉强 吃 完 送来 时 蛋糕 融化 水果 忌廉 夹心 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1321,蛋糕 包装盒 外面 搞 搞 湿 一大半 以为 里面 蛋糕 坨 幸好 蛋糕 没事 下次 发生 事 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID321,0.0,125,375.0,0.0012613835783539015,餐饮评论-1321 蛋糕 包装盒 外面 搞 搞 湿 一大半 以为 里面 蛋糕 坨 幸好 蛋糕 没事 下次 发生 事 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1261,水果 夹心 水果 太少 吃 太腻 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,清香面包店（车田街店）,2018,ID261,0.0,125,375.0,0.0012613835783539015,餐饮评论-1261 水果 夹心 水果 太少 吃 太腻 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,特色餐饮
餐饮评论-1322,料多 抵 吃 味道 不错 强烈推荐 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID322,0.0,125,375.0,0.0012613835783539015,餐饮评论-1322 料多 抵 吃 味道 不错 强烈推荐 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1005,味道 不错 至少 吃 不腻 全家 吃 挺 比较 咯 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID5,0.0,125,375.0,0.0012613835783539015,餐饮评论-1005 味道 不错 至少 吃 不腻 全家 吃 挺 比较 咯 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1918,老板 做 蛋糕 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID918,0.0,125,375.0,0.0012613835783539015,餐饮评论-1918 老板 做 蛋糕 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1623,奶油 水果 好吃 蛋糕 硬 点 不够 松软 磅 水果 夹心 蛋糕 份,清香面包店（车田街店）,2018,ID623,0.0,125,375.0,0.0012613835783539015,餐饮评论-1623 奶油 水果 好吃 蛋糕 硬 点 不够 松软 磅 水果 夹心 蛋糕 份,特色餐饮
餐饮评论-1441,回头客 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,清香面包店（车田街店）,2018,ID441,0.0,125,375.0,0.0012613835783539015,餐饮评论-1441 回头客 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,特色餐饮
餐饮评论-1240,好 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID240,0.0,125,375.0,0.0012613835783539015,餐饮评论-1240 好 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1646,回头客 赞比心 栗蓉 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID646,0.0,125,375.0,0.0012613835783539015,餐饮评论-1646 回头客 赞比心 栗蓉 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1329,棒 味道 不错 以后 认准 你家 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID329,0.0,125,375.0,0.0012613835783539015,餐饮评论-1329 棒 味道 不错 以后 认准 你家 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1605,不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID605,0.0,125,375.0,0.0012613835783539015,餐饮评论-1605 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1574,挺不错 第二次 味道 好 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID574,0.0,125,375.0,0.0012613835783539015,餐饮评论-1574 挺不错 第二次 味道 好 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-2118,送达 适中 栗子 蛋糕 约 英寸 圆形,清香面包店（车田街店）,2019,ID1118,0.0,125,375.0,0.0012613835783539015,餐饮评论-2118 送达 适中 栗子 蛋糕 约 英寸 圆形,特色餐饮
餐饮评论-1807,不贵 店家 好 送到 楼下 真的 棒 美中不足 水果 新鲜 水果 罐头 水果 水果 全 扔 蛋糕 松软 蛋糕 香味 鸡蛋 放 少 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID807,-0.014285714285714285,125,374.9714285714286,0.0012612874729384079,餐饮评论-1807 不贵 店家 好 送到 楼下 真的 棒 美中不足 水果 新鲜 水果 罐头 水果 水果 全 扔 蛋糕 松软 蛋糕 香味 鸡蛋 放 少 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1721,蛋糕 不错 分量 足 水果 有点 酸 老板 腿脚 不便 麻烦 老板 次 老板 耐心 以后 蛋糕 这订 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID721,-0.017543859649122806,125,374.96491228070175,0.0012612655541594357,餐饮评论-1721 蛋糕 不错 分量 足 水果 有点 酸 老板 腿脚 不便 麻烦 老板 次 老板 耐心 以后 蛋糕 这订 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1523,味道 好 每次 家里人 生日 买 蛋糕 味道 没变 偷工减料 好 面包店 水果 忌廉 夹心 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID523,-0.020833333333333332,125,374.9583333333333,0.0012612434246229733,餐饮评论-1523 味道 好 每次 家里人 生日 买 蛋糕 味道 没变 偷工减料 好 面包店 水果 忌廉 夹心 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1270,店家 好 送货上门 最 蛋糕 味道 好 很甜 吃 腻 下次 再来 光顾 赞 母亲节 蛋糕 约 磅 圆,清香面包店（车田街店）,2018,ID270,-0.020833333333333332,125,374.9583333333333,0.0012612434246229733,餐饮评论-1270 店家 好 送货上门 最 蛋糕 味道 好 很甜 吃 腻 下次 再来 光顾 赞 母亲节 蛋糕 约 磅 圆,特色餐饮
餐饮评论-1253,真好 买过 次 每次 老板 真心 感觉 老板 大爱 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID253,-0.02631578947368421,125,374.94736842105266,0.0012612065420622028,餐饮评论-1253 真好 买过 次 每次 老板 真心 感觉 老板 大爱 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1627,好好 生日 订 蛋糕 找 半天 找到 店 店家 拿错 蛋糕 蛋糕 代替 本来 想 蛋糕 回乡 下 妈妈 过生日 太晚 没法 订 蛋糕 差评 差评 新鲜 水果 蛋糕 约 磅 圆形,清香面包店（车田街店）,2018,ID627,-0.030303030303030304,125,374.93939393939394,0.0012611797183816422,餐饮评论-1627 好好 生日 订 蛋糕 找 半天 找到 店 店家 拿错 蛋糕 蛋糕 代替 本来 想 蛋糕 回乡 下 妈妈 过生日 太晚 没法 订 蛋糕 差评 差评 新鲜 水果 蛋糕 约 磅 圆形,特色餐饮
餐饮评论-1914,栗子 蓉 不错 水果 为啥 烂 栗子 蛋糕 约 英寸 圆形,清香面包店（车田街店）,2019,ID914,-0.041666666666666664,125,374.9166666666667,0.001261103270892045,餐饮评论-1914 栗子 蓉 不错 水果 为啥 烂 栗子 蛋糕 约 英寸 圆形,特色餐饮
餐饮评论-1633,不好 回购 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID633,-0.047619047619047616,125,374.9047619047619,0.0012610632269689228,餐饮评论-1633 不好 回购 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1593,不错 回访 口味 外地 吃 不清楚 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID593,-0.05405405405405406,125,374.8918918918919,0.001261019936241223,餐饮评论-1593 不错 回访 口味 外地 吃 不清楚 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1458,好吃 好吃 榴莲 千层 好吃 榴莲 千层 切件 蛋糕 件,果之度（为民店）,2018,ID458,0.21428571428571427,118,354.42857142857144,0.0011921876791984875,餐饮评论-1458 好吃 好吃 榴莲 千层 好吃 榴莲 千层 切件 蛋糕 件,特色餐饮
餐饮评论-1661,好吃 超级 喜欢 吃 甜品 舍友 吃 说 好吃 回家 呆 几天 说 喜欢 吃 两天 吃 说好 两天 嘻嘻 榴莲 千层 切件 榴莲 千层 切件 蛋糕 件,果之度（为民店）,2018,ID661,0.20588235294117646,118,354.4117647058824,0.0011921311466011385,餐饮评论-1661 好吃 超级 喜欢 吃 甜品 舍友 吃 说 好吃 回家 呆 几天 说 喜欢 吃 两天 吃 说好 两天 嘻嘻 榴莲 千层 切件 榴莲 千层 切件 蛋糕 件,特色餐饮
