语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
旅游攻略-1172,偷得浮生 半日闲 一片 湖喝 一碗 清淡 鸭 粥 故事 起源 半个 月 出差 终于 不紧不慢 期间 紧张 害怕 搞不好 一次 耽误 满满的 是因为 试用期 三个 月 疫情 影响 一次 第一笔 甚是 新 见识一下 人文环境 憧憬 刚到 印象 着实 太好 太阳 很烈 感觉 还要 热上 街道 小 混乱 呆 两三天 后 喜欢 人民广场 热闹 喜欢 南越 一条街 美食 喜欢 十字路口 密密麻麻 却 井然有序 电动车 摩托车 遇见 浅蓝 湖 车上 查 一下 市区 景点 露天矿 生态 公园 一去 酒店 放下 行李 偷来 半日 不可 浪费 就要 客户服务 哈罗 助力车 原本 想 坐 公交 过去 一想 骑 电动车 无拘束 欣赏 街景 骑 助力车 栽 骑车去 明白 这种 感受 露天矿 生态 公园 大是 真的 很大 官方 统计 公园 十个 平方公里 走路 估计 走上 小 一天 走 完 骑 自行车 环游 一周 看完 公园 全貌 矿物质 元素 影响 湖水 清澈 呈现 浅蓝 朦胧 梦幻 感觉 而水 清澈 人 戏耍 冲动 冲动 水深 掉下去 估计 阎王 能捞 露天矿 公园 最美 湖 中间 那条 道 道路 往前 伸 两侧 浅蓝 大湖 湖岸 目 远处 云彩 涌动 天空 怀疑 是因为 废气 涌动 场景 下 肆意 坐在 湖边 仿佛 一刻 看着 远处 云卷云舒 压力 一瞬间 释放 干净 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 走 花 海里 赞扬 茂名市 远见 挖矿 导致 生态 难以 修复 矿 未 完毕 里面 存在 果断 放弃 生态环境 自然 一片 和谐 之地 一件 多么 英明 决断 矿产 导致 地面 下陷 湖 深 预计 最深处 有米 矿产 这片 湖有 深邃 意义 广阔无垠 阳光 底下 呈现 着湛 蓝色 宛若 宝石 阳光 地下 闪闪发光 想 如同 茂名市 区 宝石 市民 闪耀 蓝色 湖 蜿蜒 湖岸 一刻 仿佛 马尔代夫 没去 以后 知道 有没有 机会 害怕 出国 享受 片刻 时光 近处 芦苇 飘荡 湖 岸边 一对 年轻人 窃窃私语 仿佛 回到 大学 正 青春年少 如同 爱情 正式 正 处在 两人 好感 阶段 羞涩 想要 更近 一步 却 缺 时机 勇气 正是 这种 欲 未 状态 正是 这种 微微 紧张 心理 爱情 来临 前 最 美妙 感觉 加油 追逐 青春 美好 爱情 最后 插入 小视频 安静 好人 一生 匆匆忙忙 心沉 静下来 已 极好 喝 一碗 清淡 鸭 粥 小小的 转 一下 露天矿 天色已晚 再 逛下去 确实 是因为 共享 单车 无力 实在 不好 骑 坐在 椅子 享受 一会 美妙 傍晚 离开 景色 无需 强迫性 看完 走走停停 欣赏 喜欢 风景 再 这种 旅行 最妙 大众点 评上 搜索 一下 美食 发现 这家 水 记鸭 粥 本地人 过来 喝 一碗 鸭 粥 刚刚 店 住 酒店 边上 天时地利 绕远 路 过去 决定 百度 导航 兜兜 转转 终于 店 门面 装修 比较 普通 大排档 太大 区别 里面 用餐 环境 自然 随意 慢慢 生活气息 点餐 进门 厨房 点 切菜 小哥 问 现切 鸭肉 鸭杂 按斤 算 鸭肉 鸭杂 一斤 称 完 好 装盘 再 撒 慢慢 酱料 卖 鸭肉 鸭杂 青菜 捞粉 鸭 粥 不多 项项 美味 点 完餐 问 老板 多少钱 老板 句 吃饱 再 买单 这句 话 小小 感动 习惯 餐前 买单 我点 一份 招牌 鸭肉 拼鸭杂 一份 青菜 缓解 肉 油腻感 再点 一份 便宜 鸭 粥 离开 前 试 一下 家 捞 粉 确实 每一项 味道 不错 鸭肉 拼鸭杂 上面 加 店家 特制 酱料 芝麻 花生 碎 香油 结 合在一起 一种 口感 再 伴随 骚味 鸭肉 唇齿 生香 写 文字 留 口水 觉得 不够 味 店家 两种 蘸 酱 一是 蒜子 酱油 一是 姜酸 甜酱 口味 享受 人 食欲 大增 青菜 缓解 油腻 普通 做 青菜 手法 没什么 芥菜 配 豆芽 清淡 爽口 鸭 粥 鸭汤 煮 元 满满的 一大 盆 震惊 分量 鸭 粥 带有 一丝 甜味 鸭味 白粥 口感 吹 爆 捞 粉 简单 河粉 加入 蒜头 花生油 豉油 但结 合在一起 入味 爽滑 清香 油而 不腻 人 难以 鸭肉 鸭 皮毛 实在太 吃 难受 皮 扒 归总 确实 许 惊喜 多一些 人 吃 味道鲜美 价格便宜 这家 店能 坐火 原因 尾记 三天 只 三天 喜欢 美味 喜欢 井然有序 电动车 摩托车 感恩 和婷婷 小聚 一下 毕业 后 三年 未见 老公 真的 好 再见,鸭粥,2020,ID9374,0.04520917678812416,2,6.090418353576248,2.463287993108299e-06,旅游攻略-1172 偷得浮生 半日闲 一片 湖喝 一碗 清淡 鸭 粥 故事 起源 半个 月 出差 终于 不紧不慢 期间 紧张 害怕 搞不好 一次 耽误 满满的 是因为 试用期 三个 月 疫情 影响 一次 第一笔 甚是 新 见识一下 人文环境 憧憬 刚到 印象 着实 太好 太阳 很烈 感觉 还要 热上 街道 小 混乱 呆 两三天 后 喜欢 人民广场 热闹 喜欢 南越 一条街 美食 喜欢 十字路口 密密麻麻 却 井然有序 电动车 摩托车 遇见 浅蓝 湖 车上 查 一下 市区 景点 露天矿 生态 公园 一去 酒店 放下 行李 偷来 半日 不可 浪费 就要 客户服务 哈罗 助力车 原本 想 坐 公交 过去 一想 骑 电动车 无拘束 欣赏 街景 骑 助力车 栽 骑车去 明白 这种 感受 露天矿 生态 公园 大是 真的 很大 官方 统计 公园 十个 平方公里 走路 估计 走上 小 一天 走 完 骑 自行车 环游 一周 看完 公园 全貌 矿物质 元素 影响 湖水 清澈 呈现 浅蓝 朦胧 梦幻 感觉 而水 清澈 人 戏耍 冲动 冲动 水深 掉下去 估计 阎王 能捞 露天矿 公园 最美 湖 中间 那条 道 道路 往前 伸 两侧 浅蓝 大湖 湖岸 目 远处 云彩 涌动 天空 怀疑 是因为 废气 涌动 场景 下 肆意 坐在 湖边 仿佛 一刻 看着 远处 云卷云舒 压力 一瞬间 释放 干净 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 露天矿 生态 公园 走 花 海里 赞扬 茂名市 远见 挖矿 导致 生态 难以 修复 矿 未 完毕 里面 存在 果断 放弃 生态环境 自然 一片 和谐 之地 一件 多么 英明 决断 矿产 导致 地面 下陷 湖 深 预计 最深处 有米 矿产 这片 湖有 深邃 意义 广阔无垠 阳光 底下 呈现 着湛 蓝色 宛若 宝石 阳光 地下 闪闪发光 想 如同 茂名市 区 宝石 市民 闪耀 蓝色 湖 蜿蜒 湖岸 一刻 仿佛 马尔代夫 没去 以后 知道 有没有 机会 害怕 出国 享受 片刻 时光 近处 芦苇 飘荡 湖 岸边 一对 年轻人 窃窃私语 仿佛 回到 大学 正 青春年少 如同 爱情 正式 正 处在 两人 好感 阶段 羞涩 想要 更近 一步 却 缺 时机 勇气 正是 这种 欲 未 状态 正是 这种 微微 紧张 心理 爱情 来临 前 最 美妙 感觉 加油 追逐 青春 美好 爱情 最后 插入 小视频 安静 好人 一生 匆匆忙忙 心沉 静下来 已 极好 喝 一碗 清淡 鸭 粥 小小的 转 一下 露天矿 天色已晚 再 逛下去 确实 是因为 共享 单车 无力 实在 不好 骑 坐在 椅子 享受 一会 美妙 傍晚 离开 景色 无需 强迫性 看完 走走停停 欣赏 喜欢 风景 再 这种 旅行 最妙 大众点 评上 搜索 一下 美食 发现 这家 水 记鸭 粥 本地人 过来 喝 一碗 鸭 粥 刚刚 店 住 酒店 边上 天时地利 绕远 路 过去 决定 百度 导航 兜兜 转转 终于 店 门面 装修 比较 普通 大排档 太大 区别 里面 用餐 环境 自然 随意 慢慢 生活气息 点餐 进门 厨房 点 切菜 小哥 问 现切 鸭肉 鸭杂 按斤 算 鸭肉 鸭杂 一斤 称 完 好 装盘 再 撒 慢慢 酱料 卖 鸭肉 鸭杂 青菜 捞粉 鸭 粥 不多 项项 美味 点 完餐 问 老板 多少钱 老板 句 吃饱 再 买单 这句 话 小小 感动 习惯 餐前 买单 我点 一份 招牌 鸭肉 拼鸭杂 一份 青菜 缓解 肉 油腻感 再点 一份 便宜 鸭 粥 离开 前 试 一下 家 捞 粉 确实 每一项 味道 不错 鸭肉 拼鸭杂 上面 加 店家 特制 酱料 芝麻 花生 碎 香油 结 合在一起 一种 口感 再 伴随 骚味 鸭肉 唇齿 生香 写 文字 留 口水 觉得 不够 味 店家 两种 蘸 酱 一是 蒜子 酱油 一是 姜酸 甜酱 口味 享受 人 食欲 大增 青菜 缓解 油腻 普通 做 青菜 手法 没什么 芥菜 配 豆芽 清淡 爽口 鸭 粥 鸭汤 煮 元 满满的 一大 盆 震惊 分量 鸭 粥 带有 一丝 甜味 鸭味 白粥 口感 吹 爆 捞 粉 简单 河粉 加入 蒜头 花生油 豉油 但结 合在一起 入味 爽滑 清香 油而 不腻 人 难以 鸭肉 鸭 皮毛 实在太 吃 难受 皮 扒 归总 确实 许 惊喜 多一些 人 吃 味道鲜美 价格便宜 这家 店能 坐火 原因 尾记 三天 只 三天 喜欢 美味 喜欢 井然有序 电动车 摩托车 感恩 和婷婷 小聚 一下 毕业 后 三年 未见 老公 真的 好 再见,酒店
酒店评论-1770,酒店 装饰 很漂亮 前台 好 楼层 阿姨 好 自助餐 挺好吃 万达 停车场,城市便捷酒店(茂名水东万达广场区政府店),2021,ID7754,0.034482758620689655,2,6.068965517241379,2.4546113290281097e-06,酒店评论-1770 酒店 装饰 很漂亮 前台 好 楼层 阿姨 好 自助餐 挺好吃 万达 停车场,酒店
旅游攻略-1225,冬至 日 桥头 村 年例 竹筒 鸡吊 烧鹅 好心 美食 清早 桥头 村 忘 初心 牢记 红红火火 拍张 新年 桥头 村 浪漫 河畔 准备 冬至 年例 电视台 周末 栏目组 了望 仙阁 风雨 廊 邂逅 老师 同心 公园 经纬度 山 不在 高有 龙 灵 桥头 小院 梅兰竹菊 桥头 镇 隆飘色 食材 送到 厨师 就位 陪同 小赵 根子 猪杂 炒粉 午饭 大唐 荔乡 甜美 果海 味道 摄制组 携 马鞍 竹来 腌制 竹筒 鸡料 加炭 引火 烤 竹筒 鸡 烧鹅 佬 进场 扣肉 入 蒸笼 非遗 入场 木偶戏 六双 花灯 徒步 桥头 河臣 村 看看 新 百善孝为 先 冬至 浪漫 河畔 飘色 花灯 游行 舞狮 开道 夕阳西下 准备 开餐 马鞍 竹筒 鸡 香喷喷 上桌 桥头 烟花 庆贺 冬至 新年 食年例 表演 木偶 表演 林伟龙 武馆 武术 表演 树下 单人 木偶 表演,桥头村,2020,ID9401,0.03286384976525822,2,6.065727699530516,2.4533017839315305e-06,旅游攻略-1225 冬至 日 桥头 村 年例 竹筒 鸡吊 烧鹅 好心 美食 清早 桥头 村 忘 初心 牢记 红红火火 拍张 新年 桥头 村 浪漫 河畔 准备 冬至 年例 电视台 周末 栏目组 了望 仙阁 风雨 廊 邂逅 老师 同心 公园 经纬度 山 不在 高有 龙 灵 桥头 小院 梅兰竹菊 桥头 镇 隆飘色 食材 送到 厨师 就位 陪同 小赵 根子 猪杂 炒粉 午饭 大唐 荔乡 甜美 果海 味道 摄制组 携 马鞍 竹来 腌制 竹筒 鸡料 加炭 引火 烤 竹筒 鸡 烧鹅 佬 进场 扣肉 入 蒸笼 非遗 入场 木偶戏 六双 花灯 徒步 桥头 河臣 村 看看 新 百善孝为 先 冬至 浪漫 河畔 飘色 花灯 游行 舞狮 开道 夕阳西下 准备 开餐 马鞍 竹筒 鸡 香喷喷 上桌 桥头 烟花 庆贺 冬至 新年 食年例 表演 木偶 表演 林伟龙 武馆 武术 表演 树下 单人 木偶 表演,景点
旅游攻略-1223,三木 山庄 胭脂 果酒 说 味道 大唐 荔乡 浪漫 河畔 谈 研学 三木 山庄 瓜田李下 胭脂 果酒 熟 红荔阁 邂逅 北大附中 旅游 研学团 元 坝桥 头村 研学团 桥头 小院 民宿 灶台 桥头 村 别墅式 民居 大唐 荔乡 桥头 村 风貌 带头 大唐 荔乡 仙阁 陋室铭 浮山 龙珠河 风雨 桥 风雨 桥 邂逅 亲戚 甜美 果海 浪漫 河畔 南邦 塘 坑青 山坡 同心 公园 南邦 塘坑 亲水 平台 桥头 葱 煮 饼 桥头 村河臣 村 优雅 墙画 邂逅 同学 桥头 菜园 乡村 韵味 品尝 艾 籺 遥望 浮山 绿水青山 红荔阁 追赶 荔乡 落日 根子 茅坡 贵妃,桥头村,2020,ID9399,0.03225806451612903,2,6.064516129032258,2.4528117606050686e-06,旅游攻略-1223 三木 山庄 胭脂 果酒 说 味道 大唐 荔乡 浪漫 河畔 谈 研学 三木 山庄 瓜田李下 胭脂 果酒 熟 红荔阁 邂逅 北大附中 旅游 研学团 元 坝桥 头村 研学团 桥头 小院 民宿 灶台 桥头 村 别墅式 民居 大唐 荔乡 桥头 村 风貌 带头 大唐 荔乡 仙阁 陋室铭 浮山 龙珠河 风雨 桥 风雨 桥 邂逅 亲戚 甜美 果海 浪漫 河畔 南邦 塘 坑青 山坡 同心 公园 南邦 塘坑 亲水 平台 桥头 葱 煮 饼 桥头 村河臣 村 优雅 墙画 邂逅 同学 桥头 菜园 乡村 韵味 品尝 艾 籺 遥望 浮山 绿水青山 红荔阁 追赶 荔乡 落日 根子 茅坡 贵妃,民宿
酒店评论-1605,酒店 房间 隔音 真心 不错 比效 安静 受 房间 外 声音 影响 酒店 相当 不错 周围 等价 格 酒店 对比 此店 确实性 价比高 物有所值,茂名红天旅馆,2020,ID7589,0.02631578947368421,2,6.052631578947368,2.448005018632998e-06,酒店评论-1605 酒店 房间 隔音 真心 不错 比效 安静 受 房间 外 声音 影响 酒店 相当 不错 周围 等价 格 酒店 对比 此店 确实性 价比高 物有所值,酒店
旅游攻略-1284,粤西 之旅 第三站 真 没想 我会 开车 没想 我会 爬山 拉练 享受 驱车 一个半 小时 石根 山人 不多 说少 可怜 这座 山 似乎 出名 元 一人 地下 买 票 开车 公里 来到 入口 往上爬 直接了当 太多 门庭 装饰 一路上 茂密 树木 撑伞 说 中间 悬崖 边上 有点 晒 风景 极好 一路 走走停停 一路 吃 终于 走到 米 到顶 可惜 赶时间 只能 山顶 折返 下山 路 空中飞人 滑索 滑道 缆车 任君 下来 再 吃 碗 豆腐花 龟苓膏 喋回 酒店 洗漱 一下 骑车去 肥仔 鸭 粥 吃 好吃 鸭 仔 菜鸭 杂鸭 粥 鸭肉 强烈推荐 超 好吃 两个 人 全部 清空 吃 完 走路 江边 分钟 挺 美的 有点像 石岐 岐 江河 沿江路 挺 好 可惜 国庆节 喷泉 有点 可惜 最后 再 吃 糖水 真的 从早 吃到 晚从山 吃到 江 之旅 结束 觉得 再来 感觉 太多 好吃,鸭粥,2021,ID9437,0.022727272727272728,2,6.045454545454546,2.4451022458836312e-06,旅游攻略-1284 粤西 之旅 第三站 真 没想 我会 开车 没想 我会 爬山 拉练 享受 驱车 一个半 小时 石根 山人 不多 说少 可怜 这座 山 似乎 出名 元 一人 地下 买 票 开车 公里 来到 入口 往上爬 直接了当 太多 门庭 装饰 一路上 茂密 树木 撑伞 说 中间 悬崖 边上 有点 晒 风景 极好 一路 走走停停 一路 吃 终于 走到 米 到顶 可惜 赶时间 只能 山顶 折返 下山 路 空中飞人 滑索 滑道 缆车 任君 下来 再 吃 碗 豆腐花 龟苓膏 喋回 酒店 洗漱 一下 骑车去 肥仔 鸭 粥 吃 好吃 鸭 仔 菜鸭 杂鸭 粥 鸭肉 强烈推荐 超 好吃 两个 人 全部 清空 吃 完 走路 江边 分钟 挺 美的 有点像 石岐 岐 江河 沿江路 挺 好 可惜 国庆节 喷泉 有点 可惜 最后 再 吃 糖水 真的 从早 吃到 晚从山 吃到 江 之旅 结束 觉得 再来 感觉 太多 好吃,酒店
景区评论-1673,再 第二次 携程 换衣服 柜子 额外 块 原价 分别 人 超级 办事 相对 较少 排 久 队 网络 票 验证 可怕 空调 不敢 回想 第二遍 淋浴间 柜子 严重 不符 热气 哄哄 空调 办法 久 水质 浑浊 温泉 池 开放 水池 里 橄榄 核 有人 一边 泡 池子 一边 吃 荔枝 直接 把手 放在 池子 里 洗 小学生 男女 穿 内衣 内裤 透明度 真是 没法 不佳 低 景色 可玩性 低,海东度假村,2020,ID8750,0.005952380952380952,2,6.011904761904762,2.4315329351742877e-06,景区评论-1673 再 第二次 携程 换衣服 柜子 额外 块 原价 分别 人 超级 办事 相对 较少 排 久 队 网络 票 验证 可怕 空调 不敢 回想 第二遍 淋浴间 柜子 严重 不符 热气 哄哄 空调 办法 久 水质 浑浊 温泉 池 开放 水池 里 橄榄 核 有人 一边 泡 池子 一边 吃 荔枝 直接 把手 放在 池子 里 洗 小学生 男女 穿 内衣 内裤 透明度 真是 没法 不佳 低 景色 可玩性 低,景区
酒店评论-1532,不错 停车位 较少,星悦酒店(茂名文化广场店),2020,ID7516,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1532 不错 停车位 较少,酒店
酒店评论-1461,酒店 装修 豪华气派 房间 够 上档次 前台 接待 不错,茂名威利国际酒店,2020,ID7445,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1461 酒店 装修 豪华气派 房间 够 上档次 前台 接待 不错,酒店
景区评论-1777,游玩 不错,敏捷欢乐黄金海岸,2020,ID8854,0.0,2,6.0,2.4267180184709723e-06,景区评论-1777 游玩 不错,景区
酒店评论-1816,酒店 工作人员 好 帮忙 赠送 早餐 酒店 早餐 品种繁多 味道 房间 里 撒 薯片 客房 阿姨 乐意 帮忙 清扫 走 遗漏 收到 酒店 前台 帮忙 顺丰 寄 下次 回老家 还要 订 这间 酒店,维也纳国际酒店(茂名电白店),2021,ID7800,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1816 酒店 工作人员 好 帮忙 赠送 早餐 酒店 早餐 品种繁多 味道 房间 里 撒 薯片 客房 阿姨 乐意 帮忙 清扫 走 遗漏 收到 酒店 前台 帮忙 顺丰 寄 下次 回老家 还要 订 这间 酒店,酒店
景区评论-1607,面朝 大海 春暖花开 好,中澳友谊花园,2020,ID8684,0.0,2,6.0,2.4267180184709723e-06,景区评论-1607 面朝 大海 春暖花开 好,景区
酒店评论-1656,,茂名好来登商务酒店,2020,ID7640,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1656 ,酒店
酒店评论-1468,酒店 位置,茂名鑫都宾馆,2020,ID7452,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1468 酒店 位置,酒店
酒店评论-1442,环境 挺 好,麗枫酒店(茂名高铁站店),2020,ID7426,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1442 环境 挺 好,酒店
景区评论-2026,环境 不错 空气 清新,中澳友谊花园,2021,ID9103,0.0,2,6.0,2.4267180184709723e-06,景区评论-2026 环境 不错 空气 清新,景区
景区评论-1720,感觉 不错 两次 景色 不错,阳光玫瑰生态园,2020,ID8797,0.0,2,6.0,2.4267180184709723e-06,景区评论-1720 感觉 不错 两次 景色 不错,景区
酒店评论-1520,只能 说 一分钱 一分货,茂名君悦商务酒店,2020,ID7504,0.0,2,6.0,2.4267180184709723e-06,酒店评论-1520 只能 说 一分钱 一分货,酒店
酒店评论-1822,差劲 空调 拖拉机 吵 一夜 床上 螨虫 咬 被子 异味 退 勉强 每间 客房 安全 连星 不该 评分 总评,茂名鑫都宾馆,2021,ID7806,-0.03333333333333333,2,5.933333333333334,2.3997544849324058e-06,酒店评论-1822 差劲 空调 拖拉机 吵 一夜 床上 螨虫 咬 被子 异味 退 勉强 每间 客房 安全 连星 不该 评分 总评,酒店
景区评论-1566,很大 建设 好 走 太累 车 坐 一下,遂溪孔子文化城,2020,ID8643,-0.058823529411764705,2,5.882352941176471,2.3791353122264437e-06,景区评论-1566 很大 建设 好 走 太累 车 坐 一下,景区
景区评论-2038,太差 还要 收费 元,雅米乐园,2021,ID9115,-0.1111111111111111,2,5.777777777777778,2.336839573342418e-06,景区评论-2038 太差 还要 收费 元,景区
酒店评论-1466,卫生 干净 安全,英利商务酒店(化州上街路店),2020,ID7450,0.6666666666666666,1,4.333333333333333,1.7526296800068132e-06,酒店评论-1466 卫生 干净 安全,酒店
酒店评论-1433,酒店 卫生 干净,茂名安途四季酒店,2020,ID7417,0.3333333333333333,1,3.6666666666666665,1.4829943446211496e-06,酒店评论-1433 酒店 卫生 干净,酒店
酒店评论-1521,酒店 新净 卫生 清洁,高州简尚精品酒店,2020,ID7505,0.3333333333333333,1,3.6666666666666665,1.4829943446211496e-06,酒店评论-1521 酒店 新净 卫生 清洁,酒店
酒店评论-1791,位置 挺,茂名永利之家,2021,ID7775,0.25,1,3.5,1.4155855107747338e-06,酒店评论-1791 位置 挺,酒店
酒店评论-1512,环境 不错 安静,茂名恒运商务酒店,2020,ID7496,0.25,1,3.5,1.4155855107747338e-06,酒店评论-1512 环境 不错 安静,酒店
酒店评论-1781,位置 卫生 干净,茂名化州丽登酒店,2021,ID7765,0.25,1,3.5,1.4155855107747338e-06,酒店评论-1781 位置 卫生 干净,酒店
景区评论-1605,官山 风景优美 下次,三官山,2020,ID8682,0.18181818181818182,1,3.3636363636363638,1.3604328285367572e-06,景区评论-1605 官山 风景优美 下次,景区
景区评论-1592,景色 风景 宜人 海水 清澈 不错,闸坡,2020,ID8669,0.18181818181818182,1,3.3636363636363638,1.3604328285367572e-06,景区评论-1592 景色 风景 宜人 海水 清澈 不错,景区
餐饮评论-2242,不好吃 套餐 英寸 水果 蛋糕 公里 英寸 水果 蛋糕 公里 约 英寸 圆形,丰年面包店（茂南区店）,2020,ID1242,0.175,1,3.35,1.3549175603129595e-06,餐饮评论-2242 不好吃 套餐 英寸 水果 蛋糕 公里 英寸 水果 蛋糕 公里 约 英寸 圆形,特色餐饮
旅游攻略-1189,六一 游 疫情 后 第一次 出游 浪漫 海岸 温德姆 酒店 疫情 原本 春节 出行 取消 在家 呆 几个 月 疫情 月底 开学 没过几天 迎来 一小 假期 决定 附近 走走 一个多 小时 车程 浪漫 海岸 温德姆 酒店 浪漫 海岸 温德姆 酒店 水上 乐园 吃 早餐 准备 好 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 入住 发现 酒店 不错 充满 风情 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 预订 酒店 房间 送 快餐 浪漫 海岸 温德姆 酒店 水上 乐园 吃 完 中午 回 酒店 这是 房间 外面 泳池 房间 相同 浪漫 海岸 温德姆 酒店 水上 乐园 回到 房间 柏晨 迫不及待 下水 玩 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 房间 泳池 过瘾 下午 睡醒 来到 酒店 无边 泳池 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 酒店 套票 包 三餐 这是 晚上 小火锅 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 吃 完 小火锅 烟花 表演 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 疫情 久 这次 出行 放松 放松 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 第二天 吃 自助餐 一早 来到 浪漫 海岸 沙滩 有海 来说 真 比不上 海边 大海 真 舒服 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 中午 准备 退房 前往 御 水古 温泉 御 水古 温泉 酒店 浪漫 海岸 十几分钟 车程 刚刚 大堂 准备 入住 御 水古 温泉水 乐园 温泉,酒店房间,2020,ID9382,0.1721132897603486,1,3.344226579520697,1.3525824830620706e-06,旅游攻略-1189 六一 游 疫情 后 第一次 出游 浪漫 海岸 温德姆 酒店 疫情 原本 春节 出行 取消 在家 呆 几个 月 疫情 月底 开学 没过几天 迎来 一小 假期 决定 附近 走走 一个多 小时 车程 浪漫 海岸 温德姆 酒店 浪漫 海岸 温德姆 酒店 水上 乐园 吃 早餐 准备 好 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 入住 发现 酒店 不错 充满 风情 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 预订 酒店 房间 送 快餐 浪漫 海岸 温德姆 酒店 水上 乐园 吃 完 中午 回 酒店 这是 房间 外面 泳池 房间 相同 浪漫 海岸 温德姆 酒店 水上 乐园 回到 房间 柏晨 迫不及待 下水 玩 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 房间 泳池 过瘾 下午 睡醒 来到 酒店 无边 泳池 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 酒店 套票 包 三餐 这是 晚上 小火锅 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 吃 完 小火锅 烟花 表演 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 疫情 久 这次 出行 放松 放松 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 第二天 吃 自助餐 一早 来到 浪漫 海岸 沙滩 有海 来说 真 比不上 海边 大海 真 舒服 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 浪漫 海岸 温德姆 酒店 水上 乐园 中午 准备 退房 前往 御 水古 温泉 御 水古 温泉 酒店 浪漫 海岸 十几分钟 车程 刚刚 大堂 准备 入住 御 水古 温泉水 乐园 温泉,酒店
